date,AQI_index,AQI_rank,PM2.5,PM10,SO2,NO2,CO,O3
"
                                        2019-06-17","35
                                       ",126,24,34,4,38,0.87,27
"
                                        2019-06-18","42
                                       ",223,28,43,6,40,1.00,40
"
                                        2019-06-19","45
                                       ",254,28,47,6,38,1.00,42
"
                                        2019-06-20","41
                                       ",254,24,42,5,33,0.89,38
"
                                        2019-06-25","44
                                       ",146,27,43,5,39,0.83,34
"
                                        2019-06-26","50
                                       ",198,31,50,9,39,0.89,39
"
                                        2019-06-27","52
                                       ",196,33,54,5,34,0.91,21
"
                                        2019-06-28","25
                                       ",17,15,24,4,25,0.70,34
"
                                        2019-06-29","33
                                       ",61,18,32,5,32,0.73,43
"
                                        2019-06-30","50
                                       ",217,26,47,5,40,0.86,62
"
                                        2019-07-01","72
                                       ",305,37,63,6,42,0.98,92
"
                                        2019-07-02","63
                                       ",232,30,56,7,41,0.89,80
"
                                        2019-07-03","54
                                       ",184,32,57,6,37,0.87,60
"
                                        2019-07-04","33
                                       ",82,21,32,4,27,0.70,40
"
                                        2019-07-05","46
                                       ",153,21,35,4,33,0.75,70
"
                                        2019-07-06","52
                                       ",197,29,52,6,45,0.88,50
"
                                        2019-07-07","51
                                       ",190,30,51,6,40,0.84,34
"
                                        2019-07-12","23
                                       ",46,15,22,4,30,0.67,44
"
                                        2019-07-13","46
                                       ",252,22,35,4,29,0.72,90
"
                                        2019-07-14","56
                                       ",277,22,41,5,36,0.78,91
"
                                        2019-07-15","30
                                       ",84,16,26,6,27,0.77,71
"
                                        2019-07-16","35
                                       ",128,21,35,5,31,0.85,34
"
                                        2019-07-17","43
                                       ",201,26,43,5,30,0.89,56
"
                                        2019-07-18","32
                                       ",133,18,31,5,37,0.97,28
"
                                        2019-07-19","34
                                       ",149,20,34,4,36,0.99,39
"
                                        2019-07-20","33
                                       ",127,18,32,6,32,0.78,39
"
                                        2019-07-21","39
                                       ",156,18,33,4,26,0.71,58
"
                                        2019-07-22","32
                                       ",119,15,29,5,25,0.66,59
"
                                        2019-07-23","33
                                       ",152,16,33,4,24,0.67,57
"
                                        2019-07-24","44
                                       ",240,23,41,5,38,0.93,58
"
                                        2019-07-25","39
                                       ",185,22,38,5,35,0.88,46
"
                                        2019-07-26","38
                                       ",174,15,29,6,25,0.66,81
"
                                        2019-08-06","35
                                       ",118,19,34,7,32,0.76,26
"
                                        2019-08-07","29
                                       ",45,16,27,5,25,0.69,46
"
                                        2019-08-08","42
                                       ",146,21,37,6,34,0.84,57
"
                                        2019-08-09","33
                                       ",105,18,32,5,31,0.77,41
"
                                        2019-08-10","40
                                       ",185,18,31,5,27,0.73,59
"
                                        2019-08-11","59
                                       ",322,20,38,6,34,0.80,88
"
                                        2019-08-21","70
                                       ",350,37,66,8,36,0.82,107
"
                                        2019-08-22","63
                                       ",282,37,64,8,34,0.78,97
"
                                        2019-08-23","64
                                       ",285,26,50,7,31,0.66,123
"
                                        2019-08-24","74
                                       ",331,32,60,9,38,0.74,127
"
                                        2019-08-25","73
                                       ",338,31,59,8,36,0.80,119
"
                                        2019-08-26","65
                                       ",318,27,51,7,35,0.82,108
"
                                        2019-08-27","62
                                       ",330,30,59,9,32,0.80,101
"
                                        2019-08-28","65
                                       ",332,46,68,8,27,0.84,85
"
                                        2019-09-01","38
                                       ",172,25,37,6,30,0.69,50
"
                                        2019-09-02","52
                                       ",288,28,47,9,39,0.82,77
"
                                        2019-09-03","58
                                       ",309,35,55,8,34,0.78,90
"
                                        2019-09-04","53
                                       ",268,32,54,8,32,0.74,82
"
                                        2019-09-05","40
                                       ",173,26,39,5,35,0.70,51
"
                                        2019-09-06","62
                                       ",281,43,66,7,41,0.87,65
"
                                        2019-09-07","72
                                       ",296,49,75,8,42,0.86,80
"
                                        2019-09-08","44
                                       ",119,31,41,5,28,0.76,37
"
                                        2019-09-09","28
                                       ",76,19,27,5,30,0.78,39
"
                                        2019-09-10","35
                                       ",149,17,33,6,41,0.94,32
"
                                        2019-09-11","30
                                       ",130,13,27,7,29,0.69,40
"
                                        2019-09-12","25
                                       ",65,10,21,5,25,0.56,51
"
                                        2019-09-13","36
                                       ",169,14,30,6,24,0.57,79
"
                                        2019-09-14","33
                                       ",158,19,33,5,19,0.52,49
"
                                        2019-09-15","38
                                       ",178,23,38,5,26,0.58,25
"
                                        2019-09-16","29
                                       ",74,16,29,5,28,0.65,34
"
                                        2019-09-17","34
                                       ",101,20,34,5,37,0.77,13
"
                                        2019-09-18","25
                                       ",52,14,25,4,32,0.70,16
"
                                        2019-09-19","22
                                       ",24,13,22,4,30,0.80,18
"
                                        2019-09-20","24
                                       ",16,14,24,4,33,0.79,29
"
                                        2019-09-21","52
                                       ",247,31,54,6,44,0.87,48
"
                                        2019-09-22","62
                                       ",299,39,70,7,57,0.96,67
"
                                        2019-09-23","59
                                       ",257,38,68,9,57,0.93,58
"
                                        2019-09-24","63
                                       ",234,44,70,8,48,0.87,36
"
                                        2019-09-25","49
                                       ",108,32,50,5,40,0.73,40
"
                                        2019-09-26","60
                                       ",194,40,69,7,52,0.91,59
"
                                        2019-09-27","70
                                       ",262,47,80,8,60,0.97,74
"
                                        2019-09-28","77
                                       ",261,50,84,9,61,1.00,83
"
                                        2019-09-29","86
                                       ",304,55,87,9,58,0.98,93
"
                                        2019-09-30","84
                                       ",308,62,102,12,79,1.15,63
"
                                        2019-10-01","76
                                       ",298,56,82,9,46,0.96,74
"
                                        2019-10-02","66
                                       ",251,45,65,9,30,0.81,97
"
                                        2019-10-03","81
                                       ",314,60,86,9,32,0.88,71
"
                                        2019-10-04","44
                                       ",180,31,42,5,27,0.88,28
"
                                        2019-10-05","24
                                       ",74,15,24,5,25,0.67,20
"
                                        2019-10-06","35
                                       ",172,21,35,5,28,0.77,31
"
                                        2019-10-07","17
                                       ",16,11,17,4,21,0.72,15
"
                                        2019-10-08","26
                                       ",55,13,26,5,29,0.73,18
"
                                        2019-10-09","35
                                       ",103,18,35,5,31,0.82,7
"
                                        2019-10-10","31
                                       ",59,18,31,5,30,0.74,15
"
                                        2019-10-11","40
                                       ",125,22,41,6,36,0.72,26
"
                                        2019-10-12","45
                                       ",143,24,46,5,40,0.75,15
"
                                        2019-10-13","47
                                       ",175,27,48,6,37,0.82,15
"
                                        2019-10-14","27
                                       ",60,16,27,5,36,0.86,12
"
                                        2019-10-15","26
                                       ",53,16,26,5,28,0.76,25
"
                                        2019-10-16","19
                                       ",11,10,17,4,32,0.74,27
"
                                        2019-10-17","31
                                       ",64,18,31,5,41,0.90,24
"
                                        2019-10-18","46
                                       ",130,25,46,6,43,0.94,34
"
                                        2019-10-19","42
                                       ",65,21,42,8,46,0.75,43
"
                                        2019-10-20","42
                                       ",57,26,42,6,49,0.83,15
"
                                        2019-10-21","31
                                       ",40,19,31,4,33,0.78,13
"
                                        2019-10-22","18
                                       ",10,12,17,5,31,0.80,8
"
                                        2019-10-23","27
                                       ",33,16,27,5,34,0.78,34
"
                                        2019-10-24","37
                                       ",95,21,37,7,45,0.85,19
"
                                        2019-10-25","19
                                       ",32,12,19,5,30,0.60,18
"
                                        2019-10-26","19
                                       ",34,12,19,5,30,0.65,13
"
                                        2019-10-27","24
                                       ",39,15,24,5,32,0.67,14
"
                                        2019-10-28","40
                                       ",104,24,41,6,40,0.88,18
"
                                        2019-10-29","47
                                       ",145,29,48,7,46,1.00,30
"
                                        2019-10-30","66
                                       ",150,45,77,8,63,1.16,37
"
                                        2019-10-31","71
                                       ",161,51,86,9,66,1.23,19
"
                                        2019-10-31","71
                                       ",161,51,86,9,66,1.23,19
"
                                        2019-11-01","71
                                       ",188,51,83,9,52,1.09,11
"
                                        2019-11-02","47
                                       ",100,31,47,5,41,0.86,13
"
                                        2019-11-03","52
                                       ",144,35,55,6,43,0.94,21
"
                                        2019-11-04","61
                                       ",167,42,70,7,48,1.03,20
"
                                        2019-11-05","50
                                       ",97,34,51,6,49,0.88,15
"
                                        2019-11-06","57
                                       ",137,40,56,5,51,0.98,32
"
                                        2019-11-07","64
                                       ",203,46,69,5,51,0.99,31
"
                                        2019-11-08","60
                                       ",173,41,67,8,56,1.06,13
"
                                        2019-11-09","63
                                       ",149,43,76,8,52,1.10,8
"
                                        2019-11-10","75
                                       ",199,54,86,7,49,1.08,20
"
                                        2019-11-11","76
                                       ",224,56,89,7,55,1.10,12
"
                                        2019-11-12","63
                                       ",161,45,64,5,45,0.99,10
"
                                        2019-11-13","45
                                       ",106,28,45,6,36,0.78,13
"
                                        2019-11-14","44
                                       ",108,23,45,7,43,0.70,21
"
                                        2019-11-15","62
                                       ",152,39,75,9,58,0.90,16
"
                                        2019-11-16","88
                                       ",273,65,111,11,57,0.97,7
"
                                        2019-11-17","67
                                       ",149,49,72,7,40,0.81,16
"
                                        2019-11-18","33
                                       ",51,19,32,4,32,0.55,24
"
                                        2019-11-19","58
                                       ",163,32,65,6,43,0.69,5
"
                                        2019-11-20","67
                                       ",194,46,84,7,38,0.77,3
"
                                        2019-11-21","61
                                       ",159,42,70,8,40,0.77,8
"
                                        2019-11-22","66
                                       ",190,48,79,8,43,0.79,5
"
                                        2019-11-23","70
                                       ",190,51,75,8,40,0.82,5
"
                                        2019-11-24","38
                                       ",101,27,36,5,32,0.68,11
"
                                        2019-11-25","27
                                       ",77,17,26,5,31,0.51,25
"
                                        2019-11-26","30
                                       ",51,20,29,5,33,0.71,6
"
                                        2019-11-27","37
                                       ",129,24,36,6,30,0.77,6
"
                                        2019-11-28","36
                                       ",131,23,35,6,29,0.79,6
"
                                        2019-11-29","30
                                       ",32,18,29,6,35,0.69,17
"
                                        2019-11-30","44
                                       ",104,28,44,7,35,0.81,10
"
                                        2019-12-01","47
                                       ",143,32,46,7,34,0.83,16
"
                                        2019-12-02","63
                                       ",244,45,74,9,52,0.92,9
"
                                        2019-12-03","76
                                       ",266,56,89,11,56,1.03,6
"
                                        2019-12-04","94
                                       ",309,70,106,11,56,1.02,6
"
                                        2019-12-05","84
                                       ",269,62,87,9,49,0.88,16
"
                                        2019-12-06","75
                                       ",251,55,83,9,57,1.03,16
"
                                        2019-12-07","76
                                       ",203,55,84,10,58,1.08,21
"
                                        2019-12-08","105
                                       ",243,78,119,13,63,1.14,8
"
                                        2019-12-09","129
                                       ",278,97,138,12,66,1.28,15
"
                                        2019-12-10","128
                                       ",278,97,138,11,73,1.26,16
"
                                        2019-12-11","135
                                       ",311,103,142,11,65,1.31,9
"
                                        2019-12-12","142
                                       ",342,108,145,10,62,1.28,8
"
                                        2019-12-13","146
                                       ",328,111,155,9,57,1.44,5
"
                                        2019-12-14","151
                                       ",329,115,154,9,44,1.25,4
"
                                        2019-12-15","101
                                       ",291,75,100,8,44,1.19,6
"
                                        2019-12-16","94
                                       ",281,70,94,7,49,1.10,14
"
                                        2019-12-17","92
                                       ",300,68,99,7,45,1.30,5
"
                                        2019-12-18","43
                                       ",136,30,40,5,36,0.84,14
"
                                        2019-12-19","41
                                       ",107,28,38,5,36,0.77,14
"
                                        2019-12-20","42
                                       ",105,29,41,6,34,0.89,6
"
                                        2019-12-21","52
                                       ",140,36,49,6,38,0.87,6
"
                                        2019-12-22","52
                                       ",137,36,51,6,36,0.86,10
"
                                        2019-12-23","66
                                       ",167,47,71,8,45,0.96,9
"
                                        2019-12-24","70
                                       ",188,50,78,9,43,1.02,6
"
                                        2019-12-25","75
                                       ",219,54,79,9,41,0.96,6
"
                                        2019-12-26","61
                                       ",215,41,61,13,36,0.70,21
"
                                        2019-12-27","56
                                       ",129,38,61,7,44,0.65,16
"
                                        2019-12-28","76
                                       ",159,55,79,7,47,0.83,5
"
                                        2019-12-29","83
                                       ",185,61,85,8,48,0.99,10
"
                                        2019-12-30","134
                                       ",345,102,138,10,48,1.13,6
"
                                        2019-12-31","124
                                       ",338,94,127,10,48,1.13,7
"
                                        2020-01-01","89
                                       ",264,66,91,10,50,0.99,15
"
                                        2020-01-02","96
                                       ",212,72,110,10,60,1.09,8
"
                                        2020-01-03","110
                                       ",221,82,124,11,62,1.08,13
"
                                        2020-01-04","119
                                       ",217,90,126,11,55,1.09,9
"
                                        2020-01-05","61
                                       ",114,43,54,7,38,1.00,11
"
                                        2020-01-06","64
                                       ",202,46,60,6,40,0.97,9
"
                                        2020-01-07","54
                                       ",212,37,53,7,41,0.98,30
"
                                        2020-01-08","56
                                       ",167,40,57,7,51,1.07,18
"
                                        2020-01-09","39
                                       ",66,26,36,6,39,1.12,9
"
                                        2020-01-10","47
                                       ",132,32,47,7,38,1.24,10
"
                                        2020-01-11","57
                                       ",179,39,60,8,42,1.23,18
"
                                        2020-01-12","60
                                       ",176,42,63,9,44,1.17,21
"
                                        2020-01-13","68
                                       ",166,49,74,10,55,1.09,11
"
                                        2020-01-14","67
                                       ",134,48,69,10,44,0.95,8
"
                                        2020-01-15","45
                                       ",58,30,44,9,37,0.82,18
"
                                        2020-01-16","66
                                       ",190,47,71,8,41,0.96,6
"
                                        2020-01-17","73
                                       ",177,53,76,9,41,1.06,10
"
                                        2020-01-18","71
                                       ",147,51,72,9,43,1.13,9
"
                                        2020-01-19","92
                                       ",218,68,93,7,43,1.14,19
"
                                        2020-01-20","88
                                       ",232,65,84,8,40,1.02,25
"
                                        2020-01-21","83
                                       ",188,61,80,8,35,0.98,22
"
                                        2020-01-22","83
                                       ",206,61,80,8,38,1.01,21
"
                                        2020-01-23","88
                                       ",218,65,83,7,34,1.03,20
"
                                        2020-01-24","76
                                       ",245,55,68,5,22,0.88,18
"
                                        2020-01-25","52
                                       ",143,36,44,5,17,0.72,24
"
                                        2020-01-26","54
                                       ",184,38,46,5,16,0.75,29
"
                                        2020-01-27","44
                                       ",132,30,36,7,18,0.79,33
"
                                        2020-01-28","31
                                       ",68,21,26,6,18,0.76,32
"
                                        2020-01-29","49
                                       ",127,34,42,7,19,0.80,40
"
                                        2020-01-30","73
                                       ",213,53,67,9,27,0.93,32
"
                                        2020-01-31","75
                                       ",204,55,65,7,26,0.97,28
"
                                        2020-02-01","54
                                       ",121,38,46,7,21,0.85,28
"
                                        2020-02-02","62
                                       ",231,44,55,5,19,0.78,25
"
                                        2020-02-03","51
                                       ",166,36,44,5,18,0.70,28
"
                                        2020-02-04","46
                                       ",185,32,40,6,19,0.76,35
"
                                        2020-02-05","54
                                       ",226,38,46,7,21,0.79,34
"
                                        2020-02-06","56
                                       ",257,40,48,5,15,0.76,36
"
                                        2020-02-07","44
                                       ",183,31,38,5,16,0.78,33
"
                                        2020-02-08","56
                                       ",190,39,49,6,22,0.83,23
"
                                        2020-02-09","83
                                       ",260,61,73,5,21,0.93,26
"
                                        2020-02-10","78
                                       ",271,57,69,7,28,0.96,25
"
                                        2020-02-11","76
                                       ",264,55,68,6,26,0.87,27
"
                                        2020-02-12","69
                                       ",242,50,62,6,24,0.84,44
"
                                        2020-02-13","82
                                       ",270,60,70,5,24,0.84,50
"
                                        2020-02-14","103
                                       ",335,77,90,6,25,0.91,46
"
                                        2020-02-15","43
                                       ",284,28,45,5,9,0.44,59
"
                                        2020-02-16","46
                                       ",298,24,46,5,11,0.42,63
"
                                        2020-02-17","51
                                       ",306,33,52,6,24,0.55,46
"
                                        2020-02-18","75
                                       ",330,55,77,8,29,0.69,36
"
                                        2020-02-19","114
                                       ",339,85,105,6,23,0.74,45
"
                                        2020-02-20","92
                                       ",257,68,84,6,25,0.67,33
"
                                        2020-02-21","112
                                       ",325,84,107,5,21,0.72,31
"
                                        2020-02-22","91
                                       ",335,67,83,7,27,0.85,29
"
                                        2020-02-23","106
                                       ",347,79,98,6,31,1.01,15
"
                                        2020-02-24","69
                                       ",204,50,62,5,25,0.90,20
"
                                        2020-02-25","68
                                       ",202,49,64,5,30,0.98,21
"
                                        2020-02-26","61
                                       ",193,43,57,7,31,1.02,15
"
                                        2020-02-27","65
                                       ",262,47,61,6,31,1.02,9
"
                                        2020-02-28","28
                                       ",108,19,26,4,21,0.80,21
"
                                        2020-02-29","41
                                       ",154,28,38,6,27,0.99,32
"
                                        2020-03-01","59
                                       ",255,41,56,8,35,1.20,30
"
                                        2020-03-02","47
                                       ",196,31,45,6,23,0.66,55
"
                                        2020-03-03","30
                                       ",84,20,27,5,22,0.62,39
"
                                        2020-03-04","30
                                       ",85,20,28,5,26,0.65,27
"
                                        2020-03-05","38
                                       ",124,25,36,7,28,0.67,28
"
                                        2020-03-06","52
                                       ",191,35,54,8,33,0.70,36
"
                                        2020-03-07","68
                                       ",229,49,71,8,35,0.88,40
"
                                        2020-03-08","61
                                       ",178,44,60,7,33,0.87,38
"
                                        2020-03-09","69
                                       ",278,45,73,6,29,0.68,42
"
                                        2020-03-10","56
                                       ",229,31,64,7,34,0.59,43
"
                                        2020-03-11","60
                                       ",190,39,71,7,39,0.68,35
"
                                        2020-03-12","57
                                       ",161,37,62,7,37,0.72,34
"
                                        2020-03-13","77
                                       ",300,56,85,10,51,0.98,22
"
                                        2020-03-14","52
                                       ",196,34,53,6,34,0.72,35
"
                                        2020-03-15","72
                                       ",302,52,83,8,43,0.90,19
"
                                        2020-03-16","89
                                       ",349,66,95,8,44,0.91,12
"
                                        2020-03-17","56
                                       ",150,38,58,6,34,0.65,41
"
                                        2020-03-18","55
                                       ",122,33,60,8,41,0.69,51
"
                                        2020-03-19","60
                                       ",184,38,70,10,56,0.76,64
"
                                        2020-03-20","64
                                       ",175,42,79,11,58,0.88,73
"
                                        2020-03-21","71
                                       ",235,50,85,13,46,0.83,84
"
                                        2020-03-22","57
                                       ",194,37,61,10,35,0.65,76
"
                                        2020-03-23","59
                                       ",206,38,67,10,43,0.85,68
"
                                        2020-03-24","52
                                       ",145,33,55,8,36,0.79,69
"
                                        2020-03-25","52
                                       ",158,35,55,8,31,0.76,79
"
                                        2020-03-26","66
                                       ",272,44,79,8,41,0.88,74
"
                                        2020-03-27","51
                                       ",311,30,66,5,24,0.51,38
"
                                        2020-03-28","22
                                       ",71,14,20,5,23,0.61,31
"
                                        2020-03-29","29
                                       ",117,18,28,5,28,0.51,35
"
                                        2020-03-30","36
                                       ",144,24,35,6,33,0.64,21
"
                                        2020-03-31","44
                                       ",174,28,44,7,36,0.67,40
"
                                        2020-04-01","47
                                       ",178,30,48,7,44,0.79,25
"
                                        2020-04-02","50
                                       ",190,31,51,9,45,0.81,17
"
                                        2020-04-03","51
                                       ",157,33,52,9,40,0.72,25
"
                                        2020-04-04","52
                                       ",141,36,52,6,40,0.74,18
"
                                        2020-04-05","49
                                       ",143,34,45,5,38,0.78,16
"
                                        2020-04-06","54
                                       ",145,37,58,5,48,0.84,21
"
                                        2020-04-07","56
                                       ",162,37,64,7,53,1.01,38
"
                                        2020-04-08","61
                                       ",197,43,65,7,52,0.99,47
"
                                        2020-04-09","54
                                       ",148,34,60,9,52,0.96,49
"
                                        2020-04-10","52
                                       ",141,34,54,6,44,0.79,42
"
                                        2020-04-11","32
                                       ",41,19,30,6,31,0.70,58
"
                                        2020-04-12","47
                                       ",139,23,49,8,41,0.77,61
"
                                        2020-04-13","59
                                       ",184,33,67,9,61,0.84,28
"
                                        2020-04-14","60
                                       ",161,40,69,9,49,0.78,56
"
                                        2020-04-15","61
                                       ",163,37,70,10,61,0.83,78
"
                                        2020-04-16","78
                                       ",257,52,98,16,72,1.00,80
"
                                        2020-04-17","84
                                       ",276,61,107,14,68,1.05,36
"
                                        2020-04-18","39
                                       ",57,26,38,5,33,0.72,26
"
                                        2020-04-19","35
                                       ",64,22,34,6,31,0.73,35
"
                                        2020-04-20","35
                                       ",80,23,34,5,33,0.69,33
"
                                        2020-04-21","23
                                       ",30,14,21,5,32,0.58,30
"
                                        2020-04-22","21
                                       ",35,14,18,4,27,0.55,43
"
                                        2020-04-23","27
                                       ",72,18,25,4,29,0.51,50
"
                                        2020-04-24","40
                                       ",122,26,40,5,36,0.63,48
"
                                        2020-04-25","51
                                       ",172,31,54,8,53,0.78,37
"
                                        2020-04-26","50
                                       ",165,27,54,10,53,0.82,57
"
                                        2020-04-27","69
                                       ",319,36,75,10,71,0.90,83
"
                                        2020-04-28","69
                                       ",261,33,76,11,74,0.91,84
"
                                        2020-04-29","67
                                       ",198,33,78,13,71,0.92,85
"
                                        2020-04-30","75
                                       ",257,54,79,7,49,0.87,84
"
                                        2020-05-01","69
                                       ",231,45,69,7,49,0.92,81
"
                                        2020-05-02","73
                                       ",282,39,71,9,58,0.91,97
"
                                        2020-05-03","76
                                       ",275,36,73,11,59,0.82,108
"
                                        2020-05-04","65
                                       ",257,30,63,10,44,0.72,98
"
                                        2020-05-05","62
                                       ",309,25,51,9,35,0.69,114
"
                                        2020-05-06","34
                                       ",82,14,28,6,24,0.65,91
"
                                        2020-05-07","40
                                       ",143,17,34,8,26,0.66,91
"
                                        2020-05-08","34
                                       ",134,18,33,6,24,0.67,66
"
                                        2020-05-09","42
                                       ",218,21,43,6,32,0.59,47
"
                                        2020-05-10","46
                                       ",157,22,44,8,32,0.50,85
"
                                        2020-05-11","49
                                       ",143,27,51,7,42,0.62,60
"
                                        2020-05-12","55
                                       ",201,30,61,7,42,0.73,54
"
                                        2020-05-13","60
                                       ",183,37,69,7,43,0.69,42
"
                                        2020-05-14","51
                                       ",164,34,51,5,42,0.80,33
"
                                        2020-05-15","43
                                       ",147,23,37,6,35,0.84,72
"
                                        2020-05-16","49
                                       ",185,28,49,6,39,0.78,76
"
                                        2020-05-17","58
                                       ",226,34,62,10,48,0.79,75
"
                                        2020-05-18","71
                                       ",303,33,69,9,53,0.86,97
"
                                        2020-05-19","52
                                       ",176,26,56,7,39,0.66,83
"
                                        2020-05-20","43
                                       ",122,25,44,5,27,0.65,69
"
                                        2020-05-21","40
                                       ",137,25,40,5,36,0.75,35
"
                                        2020-05-22","53
                                       ",255,33,56,6,39,0.76,68
"
                                        2020-05-23","77
                                       ",338,34,70,7,57,0.83,109
"
                                        2020-05-24","53
                                       ",244,33,61,7,48,0.76,50
"
                                        2020-05-25","26
                                       ",61,16,26,5,27,0.57,51
"
                                        2020-05-26","44
                                       ",250,23,45,7,47,0.69,30
"
                                        2020-05-27","54
                                       ",259,33,57,8,46,0.68,47
"
                                        2020-05-28","45
                                       ",144,28,45,7,37,0.60,58
"
                                        2020-05-29","53
                                       ",204,28,48,7,43,0.73,76
"
                                        2020-05-30","53
                                       ",264,24,50,8,49,0.71,78
"
                                        2020-05-31","39
                                       ",145,21,38,6,39,0.68,58
"
                                        2020-06-01","48
                                       ",222,22,41,6,38,0.79,74
"
                                        2020-06-02","25
                                       ",53,13,24,5,27,0.54,51
"
                                        2020-06-03","37
                                       ",160,16,35,5,32,0.59,68
"
                                        2020-06-04","57
                                       ",256,25,56,7,52,0.85,77
"
                                        2020-06-05","78
                                       ",319,32,69,8,53,0.81,118
"
                                        2020-06-06","67
                                       ",294,39,83,9,67,0.94,71
"
                                        2020-06-07","62
                                       ",277,43,67,6,48,0.83,41
"
                                        2020-06-08","41
                                       ",163,28,40,5,35,0.74,39
"
                                        2020-06-09","37
                                       ",174,21,37,5,31,0.61,33
"
                                        2020-06-10","52
                                       ",282,28,49,5,46,0.90,66
"
                                        2020-06-11","52
                                       ",289,29,55,7,62,1.05,33
"
                                        2020-06-12","32
                                       ",153,20,32,8,39,0.85,29
"
                                        2020-06-13","48
                                       ",263,29,48,6,42,0.92,48
"
                                        2020-06-14","43
                                       ",244,29,42,5,26,0.66,69
"
                                        2020-06-15","39
                                       ",215,18,33,6,28,0.68,69
"
                                        2020-06-16","28
                                       ",137,10,25,6,26,0.46,58
"
                                        2020-06-17","22
                                       ",75,12,22,6,26,0.63,31
"
                                        2020-06-18","33
                                       ",202,15,29,7,27,0.68,71
"
                                        2020-06-19","41
                                       ",212,17,36,8,36,0.73,80
"
                                        2020-06-20","21
                                       ",47,12,19,6,25,0.62,42
"
                                        2020-06-21","32
                                       ",171,18,32,6,36,0.75,44
"
                                        2020-06-22","45
                                       ",273,28,44,7,38,0.88,31
"
                                        2020-06-23","39
                                       ",245,26,38,6,36,0.85,25
"
                                        2020-06-24","44
                                       ",258,22,37,6,36,0.89,71
"
                                        2020-06-25","51
                                       ",281,19,37,7,38,0.84,89
"
                                        2020-06-26","34
                                       ",190,13,30,6,27,0.67,74
"
                                        2020-06-27","24
                                       ",108,16,23,5,25,0.68,40
"
                                        2020-06-28","32
                                       ",182,20,32,5,34,0.78,38
"
                                        2020-06-29","44
                                       ",278,23,39,5,36,0.89,69
"
                                        2020-06-30","36
                                       ",165,17,35,5,44,0.91,33
"
                                        2020-07-01","25
                                       ",65,14,24,5,36,0.80,29
"
                                        2020-07-02","26
                                       ",80,14,23,5,22,0.54,64
"
                                        2020-07-03","38
                                       ",225,17,31,7,32,0.72,67
"
                                        2020-07-04","24
                                       ",65,12,24,6,36,0.73,26
"
                                        2020-07-05","28
                                       ",109,16,28,6,32,0.75,25
"
                                        2020-07-06","24
                                       ",101,13,24,5,32,0.70,21
"
                                        2020-07-07","35
                                       ",192,20,35,6,45,1.07,16
"
                                        2020-07-08","35
                                       ",152,22,35,5,38,0.96,45
"
                                        2020-07-09","32
                                       ",134,14,28,6,32,0.77,58
"
                                        2020-07-10","29
                                       ",100,14,29,6,37,0.76,36
