date,AQI_index,AQI_rank,PM2.5,PM10,SO2,NO2,CO,O3
"
                                        2019-06-07","88
                                       ",338,58,41,1,19,0.69,119
"
                                        2019-06-08","70
                                       ",276,34,50,1,20,0.45,94
"
                                        2019-06-09","40
                                       ",122,5,18,2,15,0.27,78
"
                                        2019-06-10","68
                                       ",259,26,53,2,26,0.52,98
"
                                        2019-06-11","79
                                       ",334,49,64,2,25,0.96,92
"
                                        2019-06-14","47
                                       ",225,14,42,2,26,0.39,130
"
                                        2019-06-15","59
                                       ",263,21,52,5,26,0.70,108
"
                                        2019-06-17","73
                                       ",329,49,49,2,30,0.87,75
"
                                        2019-06-18","104
                                       ",360,61,64,2,29,0.81,147
"
                                        2019-06-19","105
                                       ",364,73,90,6,20,1.21,166
"
                                        2019-06-20","102
                                       ",363,61,79,3,30,0.82,133
"
                                        2019-06-25","118
                                       ",360,46,99,6,29,0.80,169
"
                                        2019-06-26","107
                                       ",348,42,83,5,24,0.83,156
"
                                        2019-06-27","105
                                       ",348,47,76,4,26,0.81,142
"
                                        2019-06-28","72
                                       ",317,25,41,2,16,0.60,129
"
                                        2019-06-29","52
                                       ",239,14,31,1,15,0.37,95
"
                                        2019-06-30","36
                                       ",84,4,17,2,11,0.29,73
"
                                        2019-07-01","41
                                       ",116,8,27,1,23,0.29,76
"
                                        2019-07-02","76
                                       ",286,22,63,2,31,0.59,109
"
                                        2019-07-03","69
                                       ",260,21,37,2,25,0.51,120
"
                                        2019-07-04","107
                                       ",339,29,71,3,38,0.55,145
"
                                        2019-07-05","62
                                       ",228,27,50,1,31,0.57,93
"
                                        2019-07-06","24
                                       ",26,7,14,2,14,0.31,46
"
                                        2019-07-07","35
                                       ",90,11,21,2,15,0.40,75
"
                                        2019-07-12","62
                                       ",316,24,45,2,26,0.53,129
"
                                        2019-07-13","89
                                       ",354,57,78,3,27,0.89,153
"
                                        2019-07-14","46
                                       ",218,15,28,2,17,0.48,122
"
                                        2019-07-15","91
                                       ",360,53,69,2,26,0.83,146
"
                                        2019-07-16","61
                                       ",297,37,51,3,27,0.80,102
"
                                        2019-07-17","60
                                       ",319,43,36,2,25,0.68,50
"
                                        2019-07-18","90
                                       ",359,65,63,2,25,0.93,107
"
                                        2019-07-19","79
                                       ",345,57,62,2,30,0.87,71
"
                                        2019-07-20","78
                                       ",356,57,58,2,31,0.75,51
"
                                        2019-07-21","101
                                       ",362,65,68,2,26,0.80,114
"
                                        2019-07-22","105
                                       ",364,78,99,2,45,1.10,73
"
                                        2019-07-23","51
                                       ",294,25,26,2,16,0.62,116
"
                                        2019-07-24","60
                                       ",314,33,56,2,28,0.71,108
"
                                        2019-07-25","53
                                       ",293,23,52,2,35,0.57,81
"
                                        2019-07-26","72
                                       ",332,36,65,2,23,0.68,148
"
                                        2019-08-06","68
                                       ",348,44,40,2,23,0.72,79
"
                                        2019-08-07","55
                                       ",253,17,24,2,19,0.55,101
"
                                        2019-08-08","73
                                       ",346,30,43,2,26,0.67,104
"
                                        2019-08-09","71
                                       ",348,41,51,1,21,0.70,87
"
                                        2019-08-10","39
                                       ",177,21,25,2,24,0.61,69
"
                                        2019-08-11","25
                                       ",71,14,23,1,21,0.55,29
"
                                        2019-08-21","48
                                       ",202,30,29,4,26,0.58,55
"
                                        2019-08-22","34
                                       ",90,13,31,2,33,0.55,42
"
                                        2019-08-23","33
                                       ",101,10,31,2,34,0.55,39
"
                                        2019-08-24","49
                                       ",180,14,42,2,32,0.48,77
"
                                        2019-08-25","52
                                       ",225,23,51,2,29,0.62,90
"
                                        2019-08-26","99
                                       ",363,74,88,2,38,0.86,77
"
                                        2019-08-27","52
                                       ",296,31,32,2,31,0.53,54
"
                                        2019-08-28","26
                                       ",61,4,25,2,22,0.30,45
"
                                        2019-09-01","54
                                       ",297,19,51,2,31,0.43,96
"
                                        2019-09-02","66
                                       ",341,24,58,2,34,0.51,113
"
                                        2019-09-03","86
                                       ",360,47,83,2,39,0.67,142
"
                                        2019-09-04","87
                                       ",362,53,80,3,39,0.76,120
"
                                        2019-09-05","81
                                       ",355,44,71,2,33,0.65,129
"
                                        2019-09-06","87
                                       ",347,47,82,2,39,0.70,142
"
                                        2019-09-07","87
                                       ",340,45,74,2,36,0.68,140
"
                                        2019-09-08","70
                                       ",240,33,71,2,35,0.62,121
"
                                        2019-09-09","93
                                       ",354,66,95,6,31,1.36,132
"
                                        2019-09-10","19
                                       ",33,9,11,2,19,0.47,54
"
                                        2019-09-11","27
                                       ",99,15,26,4,32,0.75,26
"
                                        2019-09-12","30
                                       ",104,18,29,2,24,0.54,52
"
                                        2019-09-13","39
                                       ",192,22,23,2,21,0.51,46
"
                                        2019-09-14","28
                                       ",104,11,25,2,27,0.38,53
"
                                        2019-09-15","49
                                       ",278,26,52,2,37,0.54,64
"
                                        2019-09-16","43
                                       ",201,17,43,3,28,0.53,66
"
                                        2019-09-17","54
                                       ",262,29,60,2,31,0.65,72
"
                                        2019-09-18","27
                                       ",69,5,23,2,19,0.27,59
"
                                        2019-09-19","54
                                       ",268,22,59,2,42,0.55,45
"
                                        2019-09-20","60
                                       ",285,36,69,2,40,0.68,64
"
                                        2019-09-21","85
                                       ",352,57,78,5,37,1.09,102
"
                                        2019-09-22","108
                                       ",365,78,73,4,29,1.27,117
"
                                        2019-09-23","52
                                       ",179,30,40,2,35,0.65,72
"
                                        2019-09-24","37
                                       ",54,11,34,2,29,0.40,67
"
                                        2019-09-25","55
                                       ",148,22,52,2,36,0.62,89
"
                                        2019-09-26","64
                                       ",223,33,56,2,35,0.67,113
"
                                        2019-09-27","77
                                       ",308,52,56,2,28,0.86,100
"
                                        2019-09-28","83
                                       ",292,56,66,2,31,0.82,110
"
                                        2019-09-29","86
                                       ",298,57,72,2,31,0.82,117
"
                                        2019-09-30","97
                                       ",350,71,96,3,33,0.93,96
"
                                        2019-10-01","73
                                       ",282,51,80,3,23,0.76,94
"
                                        2019-10-02","71
                                       ",286,50,56,2,23,0.87,110
"
                                        2019-10-03","85
                                       ",330,56,75,2,23,0.78,128
"
                                        2019-10-04","24
                                       ",53,13,16,2,11,0.39,42
"
                                        2019-10-05","16
                                       ",11,6,6,2,17,0.28,43
"
                                        2019-10-06","33
                                       ",144,21,29,1,36,0.39,22
"
                                        2019-10-07","55
                                       ",278,39,27,2,35,0.56,31
"
                                        2019-10-08","23
                                       ",38,6,21,2,21,0.27,43
"
                                        2019-10-09","52
                                       ",211,32,56,3,44,0.57,35
"
                                        2019-10-10","65
                                       ",297,46,44,2,30,0.54,33
"
                                        2019-10-11","69
                                       ",290,43,56,4,44,0.74,15
"
                                        2019-10-12","60
                                       ",257,27,70,14,56,1.33,7
"
                                        2019-10-13","48
                                       ",186,23,53,4,45,0.98,8
"
                                        2019-10-14","22
                                       ",25,8,19,2,25,0.29,30
"
                                        2019-10-15","31
                                       ",84,15,31,2,38,0.42,21
"
                                        2019-10-16","43
                                       ",177,26,43,2,45,0.50,15
"
                                        2019-10-17","74
                                       ",298,53,53,2,51,0.80,2
"
                                        2019-10-18","79
                                       ",291,58,44,1,42,0.80,23
"
                                        2019-10-19","160
                                       ",358,121,84,2,57,1.21,16
"
                                        2019-10-20","140
                                       ",347,84,123,2,42,0.78,25
"
                                        2019-10-21","47
                                       ",94,16,52,2,43,0.52,21
"
                                        2019-10-22","73
                                       ",228,42,96,2,59,0.86,20
"
                                        2019-10-23","103
                                       ",314,77,120,3,67,1.07,39
"
                                        2019-10-24","95
                                       ",308,70,82,2,55,0.98,20
"
                                        2019-10-25","21
                                       ",48,7,18,2,22,0.30,38
"
                                        2019-10-26","45
                                       ",172,28,51,3,46,0.57,16
"
                                        2019-10-27","71
                                       ",267,52,78,3,57,0.78,15
"
                                        2019-10-28","131
                                       ",303,28,172,2,21,0.33,44
"
                                        2019-10-29","63
                                       ",195,30,81,3,52,0.60,19
"
                                        2019-10-30","82
                                       ",199,53,114,3,73,0.83,11
"
                                        2019-10-31","66
                                       ",133,37,85,3,59,0.95,25
"
                                        2019-10-31","66
                                       ",133,37,85,3,59,0.95,25
"
                                        2019-11-01","60
                                       ",149,26,69,5,52,0.81,18
"
                                        2019-11-02","51
                                       ",117,27,50,2,51,0.68,6
"
                                        2019-11-03","53
                                       ",146,32,46,3,33,0.59,18
"
                                        2019-11-04","70
                                       ",244,49,59,2,46,0.85,13
"
                                        2019-11-05","67
                                       ",198,44,59,3,43,0.79,20
"
                                        2019-11-06","68
                                       ",204,44,70,2,58,0.70,10
"
                                        2019-11-07","47
                                       ",120,25,50,2,38,0.52,25
"
                                        2019-11-08","61
                                       ",187,37,72,3,56,0.80,10
"
                                        2019-11-09","111
                                       ",287,80,93,2,65,1.00,8
"
                                        2019-11-10","80
                                       ",230,36,86,2,25,0.43,44
"
                                        2019-11-11","48
                                       ",83,16,51,2,41,0.48,25
"
                                        2019-11-12","76
                                       ",231,51,93,5,74,0.92,7
"
                                        2019-11-13","50
                                       ",146,9,59,2,13,0.23,51
"
                                        2019-11-14","52
                                       ",154,25,58,5,50,0.63,12
"
                                        2019-11-15","64
                                       ",176,35,78,6,52,0.92,9
"
                                        2019-11-16","67
                                       ",166,47,80,8,52,1.29,6
"
                                        2019-11-17","137
                                       ",324,55,185,5,37,0.93,22
"
                                        2019-11-18","76
                                       ",235,19,103,2,17,0.30,40
"
                                        2019-11-19","53
                                       ",140,19,61,2,31,0.37,32
"
                                        2019-11-20","87
                                       ",286,59,121,7,68,0.93,7
"
                                        2019-11-21","118
                                       ",339,89,157,8,77,1.59,3
"
                                        2019-11-22","179
                                       ",354,136,179,9,93,2.41,3
"
                                        2019-11-23","183
                                       ",341,138,143,6,72,1.65,16
"
                                        2019-11-24","31
                                       ",62,7,31,2,11,0.23,51
"
                                        2019-11-25","28
                                       ",82,12,28,3,31,0.37,20
"
                                        2019-11-26","62
                                       ",252,38,74,5,58,0.78,6
"
                                        2019-11-27","25
                                       ",39,7,21,2,24,0.29,39
"
                                        2019-11-28","58
                                       ",246,34,63,9,56,0.91,9
"
                                        2019-11-29","79
                                       ",290,57,77,7,64,1.04,3
"
                                        2019-11-30","82
                                       ",292,58,26,2,38,0.74,27
"
                                        2019-12-01","29
                                       ",40,11,29,4,17,0.34,52
"
                                        2019-12-02","26
                                       ",20,9,24,2,22,0.33,41
"
                                        2019-12-03","43
                                       ",71,15,44,3,38,0.46,33
"
                                        2019-12-04","33
                                       ",42,12,31,3,35,0.44,38
"
                                        2019-12-05","37
                                       ",64,21,38,4,37,0.69,27
"
                                        2019-12-06","69
                                       ",227,48,65,4,57,0.87,9
"
                                        2019-12-07","71
                                       ",182,51,68,4,61,0.89,11
"
                                        2019-12-08","181
                                       ",321,139,139,2,75,1.68,2
"
                                        2019-12-09","231
                                       ",347,181,180,2,87,2.03,3
"
                                        2019-12-10","136
                                       ",284,103,115,3,52,1.48,24
"
                                        2019-12-11","20
                                       ",8,6,15,2,22,0.31,39
"
                                        2019-12-12","35
                                       ",29,18,35,3,45,0.57,20
"
                                        2019-12-13","44
                                       ",37,22,48,4,40,0.68,26
"
                                        2019-12-14","28
                                       ",14,13,26,3,43,0.45,22
"
                                        2019-12-15","68
                                       ",174,48,74,9,68,1.23,4
"
                                        2019-12-16","92
                                       ",277,68,51,2,66,1.30,1
"
                                        2019-12-17","22
                                       ",7,11,18,2,15,0.33,46
"
                                        2019-12-18","28
                                       ",33,18,26,2,36,0.48,25
"
                                        2019-12-19","26
                                       ",39,12,24,2,25,0.41,36
"
                                        2019-12-20","33
                                       ",60,18,32,3,46,0.57,16
"
                                        2019-12-21","63
                                       ",191,44,58,5,61,0.88,8
"
                                        2019-12-22","84
                                       ",232,62,77,6,68,1.14,7
"
                                        2019-12-23","66
                                       ",173,47,57,5,41,1.00,28
"
                                        2019-12-24","109
                                       ",275,82,76,4,55,1.33,8
"
                                        2019-12-25","82
                                       ",238,61,59,3,39,0.98,25
"
                                        2019-12-26","43
                                       ",101,15,45,2,31,0.43,32
"
                                        2019-12-27","68
                                       ",185,37,85,3,59,0.90,8
"
                                        2019-12-28","102
                                       ",278,75,117,9,71,1.59,6
"
                                        2019-12-29","128
                                       ",305,93,114,5,58,1.52,22
"
                                        2019-12-30","35
                                       ",34,7,35,2,9,0.32,49
"
                                        2019-12-31","33
                                       ",39,20,34,5,37,0.53,21
"
                                        2020-01-01","52
                                       ",97,33,54,6,48,0.79,9
"
                                        2020-01-02","69
                                       ",132,49,78,7,62,1.19,8
"
                                        2020-01-03","69
                                       ",128,49,71,7,63,1.19,13
"
                                        2020-01-04","60
                                       ",100,42,66,7,58,1.07,19
"
                                        2020-01-05","86
                                       ",186,63,79,7,65,1.39,5
"
                                        2020-01-06","78
                                       ",238,57,32,2,48,0.99,15
"
                                        2020-01-07","21
                                       ",9,12,18,3,21,0.39,54
"
                                        2020-01-08","27
                                       ",17,15,23,3,29,0.43,45
"
                                        2020-01-09","47
                                       ",98,33,37,5,49,0.73,22
"
                                        2020-01-10","41
                                       ",99,28,35,5,36,0.64,38
"
                                        2020-01-11","20
                                       ",20,10,19,3,23,0.36,45
"
                                        2020-01-12","28
                                       ",41,18,26,6,34,0.48,31
"
                                        2020-01-13","21
                                       ",7,10,20,4,17,0.37,52
"
                                        2020-01-14","25
                                       ",16,16,24,3,30,0.41,40
"
                                        2020-01-15","64
                                       ",141,46,55,6,56,0.88,12
"
                                        2020-01-16","59
                                       ",171,43,49,6,48,0.93,28
"
                                        2020-01-17","91
                                       ",216,67,75,11,65,1.43,12
"
                                        2020-01-18","207
                                       ",328,162,158,4,65,2.10,11
"
                                        2020-01-19","59
                                       ",124,29,69,2,24,0.53,54
"
                                        2020-01-20","27
                                       ",21,8,26,2,16,0.32,51
"
                                        2020-01-21","59
                                       ",123,42,55,6,42,0.84,23
"
                                        2020-01-22","81
                                       ",199,60,64,7,47,1.00,21
"
                                        2020-01-23","74
                                       ",190,54,61,5,37,0.94,39
"
                                        2020-01-24","101
                                       ",278,75,76,6,21,0.73,54
"
                                        2020-01-25","186
                                       ",316,142,158,9,32,0.96,43
"
                                        2020-01-26","193
                                       ",334,150,146,10,38,1.62,48
"
                                        2020-01-27","209
                                       ",354,160,138,10,37,1.83,55
"
                                        2020-01-28","218
                                       ",349,169,145,13,39,2.06,66
"
                                        2020-01-29","101
                                       ",285,76,55,7,27,1.13,57
"
                                        2020-01-30","64
                                       ",189,46,47,5,27,0.80,52
"
                                        2020-01-31","64
                                       ",156,44,47,4,27,0.79,51
"
                                        2020-02-01","22
                                       ",9,8,13,2,9,0.25,65
"
                                        2020-02-02","49
                                       ",144,32,34,2,11,0.43,54
"
                                        2020-02-03","31
                                       ",60,16,26,2,13,0.34,56
"
                                        2020-02-04","24
                                       ",39,11,18,2,12,0.29,54
"
                                        2020-02-05","36
                                       ",135,25,32,3,18,0.61,40
"
                                        2020-02-06","58
                                       ",261,41,36,3,23,0.98,33
"
                                        2020-02-07","95
                                       ",314,71,51,3,34,1.10,29
"
                                        2020-02-08","80
                                       ",262,59,48,3,30,0.85,43
"
                                        2020-02-09","157
                                       ",342,119,107,4,42,1.35,34
"
                                        2020-02-10","164
                                       ",347,124,103,3,50,1.42,39
"
                                        2020-02-11","229
                                       ",365,180,141,8,55,2.33,51
"
                                        2020-02-12","255
                                       ",366,205,144,4,48,2.32,64
"
                                        2020-02-13","250
                                       ",365,200,143,3,47,2.18,33
"
                                        2020-02-14","77
                                       ",281,56,36,2,18,0.91,43
"
                                        2020-02-15","20
                                       ",61,6,10,2,4,0.21,64
"
                                        2020-02-16","21
                                       ",58,3,8,2,4,0.20,67
"
                                        2020-02-17","21
                                       ",25,6,13,1,11,0.24,61
"
                                        2020-02-18","25
                                       ",18,16,22,2,32,0.48,35
"
                                        2020-02-19","74
                                       ",285,54,49,9,38,1.15,39
"
                                        2020-02-20","143
                                       ",338,109,75,6,29,1.43,49
"
                                        2020-02-21","130
                                       ",337,85,99,2,22,0.91,42
"
                                        2020-02-22","23
                                       ",10,7,16,2,10,0.23,70
"
                                        2020-02-23","54
                                       ",111,38,48,4,35,0.60,38
"
                                        2020-02-24","85
                                       ",257,61,86,8,39,0.98,35
"
                                        2020-02-25","71
                                       ",212,50,76,9,26,0.89,51
"
                                        2020-02-26","52
                                       ",156,36,46,5,22,0.55,54
"
                                        2020-02-27","40
                                       ",118,28,32,3,24,0.46,40
"
                                        2020-02-28","69
                                       ",333,51,49,2,21,0.54,39
"
                                        2020-02-29","118
                                       ",352,88,60,2,31,1.24,17
"
                                        2020-03-01","39
                                       ",130,23,21,2,19,0.88,43
"
                                        2020-03-02","34
                                       ",87,22,26,3,27,0.50,44
"
                                        2020-03-03","33
                                       ",106,16,21,2,9,0.32,66
"
                                        2020-03-04","23
                                       ",42,9,15,2,9,0.25,65
"
                                        2020-03-05","51
                                       ",205,36,46,4,26,0.48,49
"
                                        2020-03-06","109
                                       ",349,81,79,4,42,0.83,40
"
                                        2020-03-07","85
                                       ",281,62,44,2,20,0.66,63
"
                                        2020-03-08","130
                                       ",331,99,61,2,28,1.00,36
"
                                        2020-03-09","72
                                       ",282,53,33,2,23,0.76,39
"
                                        2020-03-10","33
                                       ",85,10,30,2,15,0.28,56
"
                                        2020-03-11","43
                                       ",84,27,48,3,42,0.52,31
"
                                        2020-03-12","43
                                       ",82,21,42,2,25,0.42,52
"
                                        2020-03-13","29
                                       ",43,9,21,2,12,0.30,67
"
                                        2020-03-14","37
                                       ",77,8,37,2,13,0.29,64
"
                                        2020-03-15","34
                                       ",35,6,31,2,11,0.24,71
"
                                        2020-03-16","60
                                       ",198,24,70,2,21,0.38,57
"
                                        2020-03-17","54
                                       ",131,30,60,2,34,0.47,54
"
                                        2020-03-18","97
                                       ",320,39,123,4,36,0.47,48
"
                                        2020-03-19","44
                                       ",110,7,45,2,8,0.23,79
"
                                        2020-03-20","60
                                       ",153,30,71,3,37,0.41,47
"
                                        2020-03-21","70
                                       ",229,26,92,8,22,0.53,70
"
                                        2020-03-22","62
                                       ",226,28,74,3,25,0.39,71
"
                                        2020-03-23","52
                                       ",162,28,57,3,32,0.43,59
"
                                        2020-03-24","67
                                       ",249,47,64,11,37,0.88,65
"
                                        2020-03-25","156
                                       ",354,118,112,10,53,1.04,77
"
                                        2020-03-26","31
                                       ",51,10,24,2,9,0.25,72
"
                                        2020-03-27","26
                                       ",100,4,21,2,8,0.23,68
"
                                        2020-03-28","27
                                       ",122,8,24,2,16,0.23,56
"
                                        2020-03-29","66
                                       ",317,43,69,6,36,0.51,53
"
                                        2020-03-30","92
                                       ",343,68,87,6,37,0.68,62
"
                                        2020-03-31","88
                                       ",319,65,77,3,29,0.50,69
"
                                        2020-04-01","29
                                       ",60,8,19,2,10,0.19,73
"
                                        2020-04-02","35
                                       ",75,15,31,2,20,0.30,56
"
                                        2020-04-03","38
                                       ",91,14,36,2,23,0.30,58
"
                                        2020-04-04","101
                                       ",325,22,151,2,12,0.32,79
"
                                        2020-04-05","69
                                       ",263,29,88,4,28,0.43,61
"
                                        2020-04-06","88
                                       ",324,60,120,6,47,0.58,68
"
                                        2020-04-07","83
                                       ",327,48,105,5,36,0.58,60
"
                                        2020-04-08","54
                                       ",134,21,60,4,30,0.48,52
"
                                        2020-04-09","52
                                       ",137,33,48,3,18,0.45,74
"
                                        2020-04-10","56
                                       ",177,38,49,2,24,0.45,75
"
                                        2020-04-11","42
                                       ",132,21,38,2,19,0.31,75
"
                                        2020-04-12","46
                                       ",133,16,50,2,12,0.24,86
"
                                        2020-04-13","58
                                       ",175,25,67,2,32,0.42,64
"
                                        2020-04-14","90
                                       ",295,65,101,7,46,0.60,87
"
                                        2020-04-15","85
                                       ",288,62,95,6,31,0.52,101
"
                                        2020-04-16","59
                                       ",107,24,61,2,11,0.34,81
"
                                        2020-04-17","43
                                       ",56,22,40,2,13,0.43,104
"
                                        2020-04-18","47
                                       ",94,32,43,2,22,0.39,98
"
                                        2020-04-19","59
                                       ",227,40,55,2,22,0.41,100
"
                                        2020-04-20","32
                                       ",59,6,30,2,5,0.18,78
"
                                        2020-04-21","30
                                       ",71,6,30,2,4,0.13,67
"
                                        2020-04-22","15
                                       ",4,2,12,1,1,0.07,41
"
                                        2020-04-23","26
                                       ",65,6,20,2,8,0.16,73
"
                                        2020-04-24","89
                                       ",362,17,124,2,18,0.22,71
"
                                        2020-04-25","49
                                       ",159,10,58,2,5,0.20,88
"
                                        2020-04-26","34
                                       ",53,12,30,2,19,0.24,67
"
                                        2020-04-27","59
                                       ",243,41,63,3,29,0.68,85
"
                                        2020-04-28","85
                                       ",343,59,105,5,40,0.59,111
"
                                        2020-04-29","94
                                       ",354,59,118,8,26,0.63,145
"
                                        2020-04-30","125
                                       ",363,88,124,8,43,0.98,166
"
                                        2020-05-01","154
                                       ",363,109,133,6,42,1.08,168
"
                                        2020-05-02","86
                                       ",337,55,83,3,20,0.61,138
"
                                        2020-05-03","78
                                       ",281,57,63,4,25,1.11,71
"
                                        2020-05-04","52
                                       ",191,35,51,4,26,0.77,33
"
                                        2020-05-05","64
                                       ",322,46,48,2,28,0.56,48
"
                                        2020-05-06","97
                                       ",361,72,65,3,30,0.72,100
"
                                        2020-05-07","96
                                       ",359,72,68,8,34,1.27,76
"
                                        2020-05-08","57
                                       ",327,41,21,2,19,1.01,68
"
                                        2020-05-09","47
                                       ",271,33,29,2,25,0.63,46
"
                                        2020-05-10","53
                                       ",207,19,60,2,17,0.40,51
"
                                        2020-05-11","92
                                       ",352,17,117,2,9,0.20,76
"
                                        2020-05-12","87
                                       ",337,17,125,2,13,0.25,82
"
                                        2020-05-13","117
                                       ",362,39,184,3,33,0.49,90
"
                                        2020-05-14","77
                                       ",324,36,94,4,24,0.53,117
"
                                        2020-05-15","59
                                       ",249,40,53,2,21,0.58,90
"
                                        2020-05-16","62
                                       ",252,41,58,2,25,0.63,59
"
                                        2020-05-17","65
                                       ",254,17,81,2,29,0.30,40
"
                                        2020-05-18","41
                                       ",116,10,45,2,12,0.20,62
"
                                        2020-05-19","47
                                       ",134,13,45,1,20,0.23,87
"
                                        2020-05-20","49
                                       ",153,18,43,3,19,0.40,116
"
                                        2020-05-21","93
                                       ",353,69,66,5,25,1.26,97
"
                                        2020-05-22","66
                                       ",308,45,35,2,19,0.82,87
"
                                        2020-05-23","22
                                       ",16,5,12,3,12,0.28,67
"
                                        2020-05-24","29
                                       ",56,8,19,2,18,0.29,82
"
                                        2020-05-25","29
                                       ",91,9,26,2,27,0.31,49
"
                                        2020-05-26","28
                                       ",81,9,18,2,17,0.24,75
"
                                        2020-05-27","30
                                       ",57,8,20,2,12,0.27,83
"
                                        2020-05-28","69
                                       ",301,36,60,4,32,0.68,105
"
                                        2020-05-29","83
                                       ",337,57,81,9,29,1.22,137
"
                                        2020-05-30","86
                                       ",355,55,76,5,22,0.95,118
"
                                        2020-05-31","28
                                       ",39,11,13,2,14,0.30,77
"
                                        2020-06-01","48
                                       ",217,18,55,3,30,0.40,81
"
                                        2020-06-02","56
                                       ",266,22,69,2,25,0.35,96
"
                                        2020-06-03","144
                                       ",354,43,221,2,31,0.34,83
"
                                        2020-06-04","42
                                       ",194,8,41,3,20,0.28,78
"
                                        2020-06-05","44
                                       ",219,11,38,3,17,0.49,104
"
                                        2020-06-06","62
                                       ",281,21,55,5,25,0.63,119
"
                                        2020-06-07","87
                                       ",330,30,88,5,34,0.67,143
"
                                        2020-06-08","101
                                       ",353,57,119,4,31,0.65,141
"
                                        2020-06-09","70
                                       ",334,36,89,6,26,0.79,84
"
                                        2020-06-10","87
                                       ",349,54,67,2,20,0.81,116
"
                                        2020-06-11","71
                                       ",334,47,71,3,28,0.65,122
"
                                        2020-06-12","74
                                       ",353,30,53,2,22,0.58,150
"
                                        2020-06-13","86
                                       ",358,52,89,3,26,0.75,131
"
                                        2020-06-14","35
                                       ",188,6,24,2,12,0.22,101
"
                                        2020-06-15","55
                                       ",293,13,49,2,26,0.33,112
"
                                        2020-06-16","93
                                       ",362,34,107,11,30,0.86,147
"
                                        2020-06-17","67
                                       ",343,20,84,2,19,0.44,119
"
                                        2020-06-18","59
                                       ",339,23,58,2,20,0.49,114
"
                                        2020-06-19","55
                                       ",302,23,42,2,18,0.45,121
"
                                        2020-06-20","77
                                       ",326,36,77,3,18,0.58,147
"
                                        2020-06-21","75
                                       ",329,35,73,3,19,0.55,147
"
                                        2020-06-22","83
                                       ",362,49,83,3,21,0.71,144
"
                                        2020-06-23","69
                                       ",347,44,62,3,21,0.76,114
"
                                        2020-06-24","34
                                       ",167,19,28,2,14,0.45,98
"
                                        2020-06-25","47
                                       ",250,32,34,2,19,0.60,87
"
                                        2020-06-26","41
                                       ",230,27,31,2,17,0.55,100
"
                                        2020-06-27","101
                                       ",360,65,65,2,21,0.85,137
"
                                        2020-06-28","89
                                       ",362,57,54,2,17,0.88,137
"
                                        2020-06-29","43
                                       ",266,28,38,2,26,0.54,82
"
                                        2020-06-30","38
                                       ",187,15,25,2,16,0.38,103
"
                                        2020-07-01","69
                                       ",324,24,52,2,26,0.50,125
"
                                        2020-07-02","44
                                       ",243,27,32,2,15,0.72,124
