date,AQI_index,AQI_rank,PM2.5,PM10,SO2,NO2,CO,O3
"
                                        2017-09-09","24
                                       ",13,11,19,5,30,0.57,28
"
                                        2017-09-10","24
                                       ",9,13,23,6,25,0.58,28
"
                                        2017-09-11","35
                                       ",64,19,34,9,33,0.61,37
"
                                        2017-09-12","57
                                       ",179,30,49,8,35,0.72,70
"
                                        2017-09-13","45
                                       ",81,25,40,5,24,0.74,66
"
                                        2017-09-14","55
                                       ",134,26,43,5,20,0.73,103
"
                                        2017-09-15","60
                                       ",167,30,50,7,30,0.77,98
"
                                        2017-09-16","87
                                       ",313,43,68,10,40,0.87,113
"
                                        2017-09-17","98
                                       ",313,57,85,10,36,0.97,118
"
                                        2017-09-18","75
                                       ",193,46,67,7,27,0.85,108
"
                                        2017-09-19","63
                                       ",170,30,44,6,18,0.68,110
"
                                        2017-09-20","47
                                       ",152,29,44,6,26,0.71,77
"
                                        2017-09-21","40
                                       ",69,26,38,5,23,0.68,54
"
                                        2017-09-22","32
                                       ",19,19,30,5,22,0.66,40
"
                                        2017-09-23","29
                                       ",17,18,28,5,15,0.60,43
"
                                        2017-09-24","26
                                       ",14,13,24,5,15,0.58,39
"
                                        2017-09-25","19
                                       ",4,8,16,4,14,0.57,35
"
                                        2017-09-26","23
                                       ",10,10,21,6,24,0.59,36
"
                                        2017-09-27","86
                                       ",351,32,53,9,42,0.76,105
"
                                        2017-09-28","44
                                       ",166,25,40,10,37,0.65,48
"
                                        2017-09-29","21
                                       ",5,10,19,5,15,0.54,33
"
                                        2017-09-30","38
                                       ",79,19,36,5,16,0.68,66
"
                                        2017-10-01","33
                                       ",51,16,26,4,12,0.68,62
"
                                        2017-10-02","25
                                       ",16,13,23,4,13,0.63,40
"
                                        2017-10-03","26
                                       ",37,12,23,5,14,0.60,43
"
                                        2017-10-05","42
                                       ",191,21,33,5,11,0.69,81
"
                                        2017-10-06","50
                                       ",183,25,43,5,13,0.73,92
"
                                        2017-10-07","51
                                       ",147,28,45,5,14,0.72,89
"
                                        2017-10-08","55
                                       ",173,29,49,6,17,0.73,90
"
                                        2017-10-09","42
                                       ",155,21,41,6,17,0.68,68
"
                                        2017-10-10","42
                                       ",200,20,40,6,18,0.66,67
"
                                        2017-10-11","40
                                       ",202,17,37,5,16,0.62,62
"
                                        2017-10-12","53
                                       ",277,25,49,6,18,0.73,80
"
                                        2017-10-13","47
                                       ",202,23,44,6,16,0.81,79
"
                                        2017-10-14","44
                                       ",172,23,43,6,17,0.75,48
"
                                        2017-10-15","26
                                       ",34,12,21,5,13,0.70,45
"
                                        2017-10-16","25
                                       ",35,13,23,5,22,0.83,34
"
                                        2017-10-17","27
                                       ",54,15,26,5,21,0.84,36
"
                                        2017-10-18","35
                                       ",86,20,32,5,20,0.81,53
"
                                        2017-10-19","30
                                       ",33,18,29,6,21,0.75,47
"
                                        2017-10-20","33
                                       ",33,19,31,6,19,0.74,56
"
                                        2017-10-21","38
                                       ",56,23,37,6,18,0.73,73
"
                                        2017-10-22","57
                                       ",131,35,52,8,22,0.74,89
"
                                        2017-10-23","76
                                       ",242,50,72,9,29,0.90,114
"
                                        2017-10-24","91
                                       ",268,57,85,9,39,0.93,116
"
                                        2017-10-25","82
                                       ",206,47,72,8,28,0.82,129
"
                                        2017-10-26","75
                                       ",160,47,75,8,35,0.86,109
"
                                        2017-10-27","75
                                       ",144,49,75,9,44,0.88,91
"
                                        2017-10-28","81
                                       ",184,55,85,11,41,0.91,101
"
                                        2017-10-29","82
                                       ",248,54,81,12,26,0.86,124
"
                                        2017-10-30","67
                                       ",180,44,70,10,26,0.80,109
"
                                        2017-10-31","80
                                       ",213,55,89,10,31,0.91,110
"
                                        2017-11-01","74
                                       ",139,43,71,7,39,0.78,99
"
                                        2017-11-02","72
                                       ",101,43,75,8,47,0.83,88
"
                                        2017-11-03","73
                                       ",135,49,80,10,42,0.83,94
"
                                        2017-11-04","69
                                       ",161,48,79,12,27,0.81,107
"
                                        2017-11-05","102
                                       ",278,76,113,10,24,1.00,116
"
                                        2017-11-06","74
                                       ",125,54,79,8,28,0.85,84
"
                                        2017-11-07","64
                                       ",72,45,66,7,30,0.83,58
"
                                        2017-11-08","43
                                       ",62,28,42,5,28,0.76,50
"
                                        2017-11-09","56
                                       ",89,36,57,6,30,0.75,75
"
                                        2017-11-10","66
                                       ",156,41,70,8,30,0.80,103
"
                                        2017-11-11","61
                                       ",188,43,67,7,31,0.83,78
"
                                        2017-11-12","65
                                       ",197,46,66,7,24,0.90,74
"
                                        2017-11-13","41
                                       ",39,28,35,5,31,0.88,38
"
                                        2017-11-14","31
                                       ",18,21,28,4,26,0.84,35
"
                                        2017-11-15","35
                                       ",32,23,34,5,23,0.72,56
"
                                        2017-11-16","46
                                       ",68,27,42,6,24,0.73,66
"
                                        2017-11-17","46
                                       ",100,30,46,7,32,0.68,60
"
                                        2017-11-18","47
                                       ",177,32,48,6,37,0.87,35
"
                                        2017-11-19","30
                                       ",37,15,29,5,26,0.98,24
"
                                        2017-11-20","31
                                       ",56,17,30,5,25,0.77,19
"
                                        2017-11-21","38
                                       ",62,20,38,6,30,0.72,34
"
                                        2017-11-22","39
                                       ",65,20,38,7,26,0.76,41
"
                                        2017-11-23","56
                                       ",158,37,59,9,22,0.68,66
"
                                        2017-11-24","56
                                       ",137,38,57,8,27,0.68,61
"
                                        2017-11-25","55
                                       ",96,38,56,7,32,0.69,41
"
                                        2017-11-26","49
                                       ",90,31,49,7,33,0.75,37
"
                                        2017-11-27","46
                                       ",53,29,46,6,32,0.71,41
"
                                        2017-11-28","63
                                       ",72,42,73,8,53,0.85,50
"
                                        2017-11-29","64
                                       ",143,44,70,7,49,0.86,52
"
                                        2017-11-30","53
                                       ",182,35,54,6,40,0.80,35
"
                                        2017-12-01","35
                                       ",36,22,34,6,27,0.92,46
"
                                        2017-12-02","42
                                       ",48,24,42,7,29,0.77,50
"
                                        2017-12-03","55
                                       ",96,35,60,8,35,0.77,58
"
                                        2017-12-04","58
                                       ",150,38,62,7,31,0.75,47
"
                                        2017-12-05","57
                                       ",102,40,59,8,25,0.75,49
"
                                        2017-12-06","64
                                       ",73,45,69,8,32,0.77,77
"
                                        2017-12-07","78
                                       ",141,57,89,9,44,0.81,73
"
                                        2017-12-08","69
                                       ",178,49,78,12,26,0.66,88
"
                                        2017-12-09","106
                                       ",308,79,116,14,35,0.84,105
"
                                        2017-12-10","108
                                       ",302,80,119,12,59,0.98,81
"
                                        2017-12-11","74
                                       ",155,53,81,13,33,0.76,105
"
                                        2017-12-12","75
                                       ",195,54,93,11,33,0.82,94
"
                                        2017-12-13","57
                                       ",124,37,62,8,28,0.68,59
"
                                        2017-12-14","57
                                       ",132,35,62,7,30,0.64,55
"
                                        2017-12-15","60
                                       ",172,39,67,8,33,0.75,52
"
                                        2017-12-16","37
                                       ",56,18,36,6,23,0.78,27
"
                                        2017-12-17","47
                                       ",68,29,47,8,20,0.76,42
"
                                        2017-12-18","80
                                       ",247,58,82,11,27,0.83,70
"
                                        2017-12-19","57
                                       ",116,37,61,12,22,0.62,87
"
                                        2017-12-20","56
                                       ",70,34,59,13,26,0.59,80
"
                                        2017-12-21","53
                                       ",32,30,55,11,29,0.57,85
"
                                        2017-12-22","70
                                       ",75,45,83,10,44,0.74,95
"
                                        2017-12-23","90
                                       ",111,66,113,10,69,0.87,59
"
                                        2017-12-24","97
                                       ",188,71,113,13,53,0.91,71
"
                                        2017-12-25","78
                                       ",140,56,90,15,30,0.79,115
"
                                        2017-12-26","90
                                       ",160,66,115,13,41,0.96,113
"
                                        2017-12-27","68
                                       ",87,46,79,9,29,0.79,94
"
                                        2017-12-28","70
                                       ",96,46,85,9,41,0.80,72
"
                                        2017-12-29","71
                                       ",90,50,78,8,34,0.78,75
"
                                        2017-12-30","57
                                       ",51,35,59,8,28,0.74,82
"
                                        2017-12-31","59
                                       ",60,41,67,8,21,0.92,88
"
                                        2018-01-01","95
                                       ",133,71,106,9,29,1.08,89
"
                                        2018-01-02","85
                                       ",167,62,103,9,34,1.01,90
"
                                        2018-01-03","58
                                       ",175,34,63,7,29,0.80,80
"
                                        2018-01-04","51
                                       ",189,26,52,6,28,0.70,57
"
                                        2018-01-05","52
                                       ",135,31,53,6,38,0.81,30
"
                                        2018-01-06","34
                                       ",67,23,34,4,30,0.89,23
"
                                        2018-01-07","19
                                       ",8,9,12,4,21,0.71,36
"
                                        2018-01-08","21
                                       ",14,12,17,4,25,0.90,25
"
                                        2018-01-09","51
                                       ",120,35,46,7,19,1.03,59
"
                                        2018-01-10","46
                                       ",99,24,44,8,22,0.70,68
"
                                        2018-01-11","42
                                       ",58,19,37,8,22,0.60,79
"
                                        2018-01-12","41
                                       ",14,17,36,7,29,0.54,71
"
                                        2018-01-13","53
                                       ",44,28,53,9,36,0.66,71
"
                                        2018-01-14","53
                                       ",40,29,53,7,39,0.66,72
"
                                        2018-01-15","60
                                       ",66,39,68,9,54,0.76,67
"
                                        2018-01-16","72
                                       ",96,50,84,8,71,0.82,71
"
                                        2018-01-17","126
                                       ",219,93,137,12,96,1.11,84
"
                                        2018-01-18","84
                                       ",109,61,92,10,57,0.85,80
"
                                        2018-01-19","73
                                       ",85,52,80,7,51,0.87,48
"
                                        2018-01-20","61
                                       ",82,43,60,8,38,0.79,58
"
                                        2018-01-21","73
                                       ",138,52,72,8,37,0.79,76
"
                                        2018-01-22","135
                                       ",308,101,144,11,70,1.10,72
"
                                        2018-01-23","91
                                       ",232,67,98,7,41,1.07,81
"
                                        2018-01-24","57
                                       ",159,35,58,6,17,0.74,103
"
                                        2018-01-25","44
                                       ",141,25,41,5,20,0.69,85
"
                                        2018-01-26","59
                                       ",217,37,67,7,36,0.79,56
"
                                        2018-01-27","56
                                       ",177,33,59,7,33,0.78,41
"
                                        2018-01-28","52
                                       ",123,31,57,6,35,0.79,32
"
                                        2018-01-29","23
                                       ",15,14,21,4,23,0.84,32
"
                                        2018-01-30","40
                                       ",23,27,37,5,28,0.99,24
"
                                        2018-01-31","25
                                       ",13,17,22,5,25,1.00,32
"
                                        2018-02-01","56
                                       ",35,39,53,9,27,0.86,77
"
                                        2018-02-02","61
                                       ",100,43,59,8,26,0.79,62
"
                                        2018-02-03","61
                                       ",152,42,63,11,31,0.73,71
"
                                        2018-02-04","72
                                       ",223,51,82,12,24,0.73,83
"
                                        2018-02-05","62
                                       ",130,43,68,11,27,0.69,69
"
                                        2018-02-06","53
                                       ",65,34,53,10,31,0.65,82
"
                                        2018-02-07","58
                                       ",64,40,61,9,44,0.65,66
"
                                        2018-02-08","55
                                       ",26,36,53,9,30,0.55,75
"
                                        2018-02-09","56
                                       ",27,35,59,7,37,0.57,75
"
                                        2018-02-10","75
                                       ",144,54,82,7,39,0.72,61
"
                                        2018-02-11","76
                                       ",155,55,74,7,17,0.68,94
"
                                        2018-02-12","61
                                       ",110,40,54,5,16,0.64,92
"
                                        2018-02-13","59
                                       ",81,35,65,6,22,0.60,91
"
                                        2018-02-14","56
                                       ",68,28,59,6,25,0.56,80
"
                                        2018-02-15","60
                                       ",91,33,69,7,27,0.61,61
"
                                        2018-02-16","79
                                       ",87,57,84,10,29,0.72,59
"
                                        2018-02-17","66
                                       ",117,47,63,5,19,0.68,68
"
                                        2018-02-18","50
                                       ",94,29,50,6,23,0.66,72
"
                                        2018-02-19","46
                                       ",85,30,46,6,35,0.70,47
"
                                        2018-02-20","39
                                       ",34,26,36,6,27,0.66,46
"
                                        2018-02-21","37
                                       ",44,24,31,4,14,0.60,69
"
                                        2018-02-22","21
                                       ",17,11,15,3,12,0.87,36
"
                                        2018-02-23","23
                                       ",11,10,20,5,15,0.85,44
"
                                        2018-02-24","43
                                       ",65,27,43,6,28,0.74,66
"
                                        2018-02-25","54
                                       ",100,37,52,5,30,0.80,45
"
                                        2018-02-26","28
                                       ",9,17,25,4,16,0.65,57
"
                                        2018-02-27","42
                                       ",37,21,35,6,26,0.55,77
"
                                        2018-02-28","44
                                       ",59,25,42,6,36,0.63,67
"
                                        2018-03-01","52
                                       ",95,35,50,7,37,0.70,58
"
                                        2018-03-02","50
                                       ",69,30,42,6,23,0.60,87
"
                                        2018-03-03","51
                                       ",70,29,51,5,23,0.58,60
"
                                        2018-03-04","40
                                       ",33,27,38,5,27,0.52,27
"
                                        2018-03-05","30
                                       ",16,20,26,7,26,0.45,28
"
                                        2018-03-06","40
                                       ",84,22,34,6,22,0.51,64
"
                                        2018-03-07","44
                                       ",136,16,32,6,21,0.50,82
"
                                        2018-03-08","20
                                       ",9,11,17,4,20,0.68,38
"
                                        2018-03-09","41
                                       ",13,15,26,5,21,0.57,83
"
                                        2018-03-10","56
                                       ",46,28,50,7,32,0.62,91
"
                                        2018-03-11","52
                                       ",33,25,43,7,27,0.54,93
"
                                        2018-03-12","46
                                       ",22,23,43,7,37,0.58,70
"
                                        2018-03-13","47
                                       ",29,24,46,7,37,0.60,61
"
                                        2018-03-14","40
                                       ",18,23,39,6,34,0.60,56
"
                                        2018-03-15","51
                                       ",87,33,53,5,49,0.76,38
"
                                        2018-03-16","62
                                       ",224,44,64,10,57,0.75,46
"
                                        2018-03-17","48
                                       ",79,27,37,4,19,0.57,87
"
                                        2018-03-18","46
                                       ",92,21,37,4,18,0.57,86
"
                                        2018-03-19","50
                                       ",123,28,49,6,32,0.59,56
"
                                        2018-03-20","37
                                       ",57,21,31,5,27,0.81,54
"
                                        2018-03-21","45
                                       ",49,16,29,5,20,0.75,87
"
                                        2018-03-22","50
                                       ",31,26,46,7,32,0.61,88
"
                                        2018-03-23","61
                                       ",41,29,59,7,29,0.60,103
"
                                        2018-03-24","66
                                       ",87,34,73,6,24,0.58,107
"
                                        2018-03-25","61
                                       ",76,27,59,6,22,0.54,108
"
                                        2018-03-26","66
                                       ",98,41,80,9,46,0.66,85
"
                                        2018-03-27","66
                                       ",106,46,73,9,40,0.73,81
"
                                        2018-03-28","64
                                       ",91,42,64,7,30,0.69,91
"
                                        2018-03-29","53
                                       ",63,36,54,6,28,0.65,86
"
                                        2018-03-30","54
                                       ",56,32,50,7,28,0.62,87
"
                                        2018-03-31","45
                                       ",26,18,35,7,20,0.49,88
"
                                        2018-04-01","51
                                       ",33,27,52,8,24,0.54,83
"
                                        2018-04-02","62
                                       ",54,38,67,11,37,0.59,87
"
                                        2018-04-03","55
                                       ",60,34,59,9,35,0.58,53
"
                                        2018-04-04","49
                                       ",62,26,49,7,27,0.54,47
"
                                        2018-04-05","41
                                       ",31,21,40,6,20,0.52,51
"
                                        2018-04-05","41
                                       ",31,21,40,6,20,0.52,51
"
                                        2018-04-06","45
                                       ",35,20,45,6,25,0.65,42
"
                                        2018-04-07","72
                                       ",190,29,92,7,17,0.52,91
"
                                        2018-04-08","79
                                       ",206,39,106,9,30,0.62,95
"
                                        2018-04-09","76
                                       ",142,44,99,8,35,0.72,92
"
                                        2018-04-10","53
                                       ",26,26,56,6,26,0.62,76
"
                                        2018-04-11","49
                                       ",34,26,49,7,33,0.58,49
"
                                        2018-04-12","40
                                       ",14,23,40,8,29,0.51,33
"
                                        2018-04-13","28
                                       ",10,16,27,7,23,0.45,32
"
                                        2018-04-14","27
                                       ",10,16,26,7,27,0.44,26
"
                                        2018-04-15","29
                                       ",17,18,28,5,24,0.69,36
"
                                        2018-04-16","35
                                       ",6,22,34,5,27,0.67,42
"
                                        2018-04-17","54
                                       ",23,32,57,6,32,0.73,63
"
                                        2018-04-18","64
                                       ",52,35,67,6,28,0.74,102
"
                                        2018-04-19","65
                                       ",71,34,59,7,23,0.62,113
"
                                        2018-04-20","58
                                       ",71,26,55,6,19,0.54,103
"
                                        2018-04-21","49
                                       ",59,23,48,5,16,0.54,79
"
                                        2018-04-22","45
                                       ",100,27,45,6,19,0.52,61
"
                                        2018-04-23","31
                                       ",18,18,30,7,28,0.49,39
"
                                        2018-04-24","36
                                       ",49,23,35,6,36,0.69,34
"
                                        2018-04-25","45
                                       ",64,28,46,6,32,0.85,56
"
                                        2018-04-26","55
                                       ",86,36,57,5,27,0.82,85
"
                                        2018-04-27","63
                                       ",116,44,67,6,40,0.97,70
"
                                        2018-04-28","62
                                       ",90,36,53,6,19,0.76,108
"
                                        2018-04-29","50
                                       ",37,30,45,7,19,0.67,90
"
                                        2018-04-30","44
                                       ",39,27,43,6,25,0.63,51
"
                                        2018-05-01","29
                                       ",9,17,28,7,24,0.54,39
"
                                        2018-05-02","33
                                       ",11,20,32,8,29,0.52,39
"
                                        2018-05-03","57
                                       ",112,29,46,7,29,0.70,84
"
                                        2018-05-04","63
                                       ",123,19,30,5,18,0.74,113
"
                                        2018-05-05","52
                                       ",110,17,40,5,16,0.57,91
"
                                        2018-05-06","33
                                       ",24,12,28,5,19,0.49,48
"
                                        2018-05-07","22
                                       ",1,10,21,6,20,0.45,41
"
                                        2018-05-08","31
                                       ",10,15,28,5,39,0.56,48
"
                                        2018-05-09","41
                                       ",44,18,30,5,23,0.60,75
"
                                        2018-05-10","62
                                       ",139,19,42,5,13,0.51,109
"
                                        2018-05-11","50
                                       ",79,21,47,5,16,0.50,88
"
                                        2018-05-12","40
                                       ",22,19,39,6,23,0.53,56
"
                                        2018-05-13","34
                                       ",12,18,32,7,27,0.52,47
"
                                        2018-05-14","30
                                       ",9,17,28,6,25,0.49,44
"
                                        2018-05-15","25
                                       ",4,13,22,6,21,0.42,41
"
                                        2018-05-16","26
                                       ",8,12,24,6,22,0.39,40
"
                                        2018-05-17","26
                                       ",6,13,25,6,23,0.41,36
"
                                        2018-05-18","29
                                       ",6,16,27,6,23,0.44,46
"
                                        2018-05-19","30
                                       ",7,17,28,7,26,0.43,43
"
                                        2018-05-20","27
                                       ",6,14,25,7,24,0.41,38
"
                                        2018-05-21","27
                                       ",15,15,26,8,27,0.47,38
"
                                        2018-05-22","28
                                       ",13,14,24,7,27,0.46,44
"
                                        2018-05-23","58
                                       ",119,23,37,9,31,0.55,85
"
                                        2018-05-24","38
                                       ",21,17,33,6,22,0.49,61
"
                                        2018-05-25","22
                                       ",1,9,17,5,18,0.43,42
"
                                        2018-05-26","24
                                       ",4,12,22,5,20,0.45,38
"
                                        2018-05-27","30
                                       ",9,16,27,5,22,0.50,46
"
                                        2018-05-28","82
                                       ",191,33,56,9,41,0.69,100
"
                                        2018-05-29","54
                                       ",97,20,33,8,34,0.58,79
"
                                        2018-05-30","32
                                       ",25,16,29,9,32,0.53,41
"
                                        2018-05-31","31
                                       ",24,13,22,7,24,0.48,51
"
                                        2018-06-01","35
                                       ",26,17,33,7,28,0.55,55
"
                                        2018-06-02","52
                                       ",89,18,29,4,12,0.56,101
"
                                        2018-06-03","63
                                       ",121,22,35,6,13,0.64,112
"
                                        2018-06-04","39
                                       ",36,19,31,5,15,0.60,72
"
                                        2018-06-05","25
                                       ",4,10,19,4,23,0.59,44
"
                                        2018-06-06","18
                                       ",4,6,14,4,24,0.60,36
"
                                        2018-06-07","27
                                       ",24,7,13,4,19,0.59,52
"
                                        2018-06-08","26
                                       ",24,8,16,4,18,0.56,53
"
                                        2018-06-09","34
                                       ",43,15,24,6,28,0.60,64
"
                                        2018-06-10","46
                                       ",78,25,38,7,31,0.67,73
"
                                        2018-06-11","86
                                       ",292,36,58,9,38,0.70,122
"
                                        2018-06-12","56
                                       ",120,31,48,7,33,0.68,89
"
                                        2018-06-13","47
                                       ",104,23,32,5,34,0.71,71
"
                                        2018-06-14","41
                                       ",66,26,35,5,33,0.82,65
"
                                        2018-06-15","37
                                       ",33,23,34,6,31,0.74,71
"
                                        2018-06-16","46
                                       ",76,20,35,6,27,0.66,92
"
                                        2018-06-17","50
                                       ",110,25,41,7,25,0.62,97
"
                                        2018-06-18","52
                                       ",129,28,43,7,28,0.67,84
"
                                        2018-06-19","31
                                       ",13,17,29,6,29,0.58,51
"
                                        2018-06-20","39
                                       ",82,21,38,6,28,0.59,48
"
                                        2018-06-21","38
                                       ",74,23,37,6,31,0.61,44
"
                                        2018-06-22","32
                                       ",34,20,31,6,36,0.64,34
"
                                        2018-06-23","28
                                       ",35,17,27,6,38,0.64,31
"
                                        2018-06-24","25
                                       ",17,14,24,6,24,0.55,44
"
                                        2018-06-25","26
                                       ",37,15,25,5,27,0.55,40
"
                                        2018-06-26","28
                                       ",48,18,27,6,29,0.53,35
"
                                        2018-06-27","29
                                       ",47,18,28,7,31,0.53,35
"
                                        2018-06-28","35
                                       ",72,21,33,7,32,0.57,46
"
                                        2018-06-29","37
                                       ",62,22,34,7,31,0.57,57
"
                                        2018-06-30","32
                                       ",44,19,31,6,29,0.55,45
"
                                        2018-07-01","32
                                       ",51,19,30,6,27,0.56,54
"
                                        2018-07-02","34
                                       ",58,20,33,6,31,0.60,46
"
                                        2018-07-03","34
                                       ",79,20,33,6,30,0.59,41
"
                                        2018-07-04","34
                                       ",72,19,33,5,27,0.57,48
"
                                        2018-07-05","31
                                       ",46,18,30,6,29,0.58,41
"
                                        2018-07-06","33
                                       ",90,19,32,6,29,0.57,46
"
                                        2018-07-07","33
                                       ",113,21,32,6,35,0.59,36
"
                                        2018-07-08","31
                                       ",88,19,30,6,28,0.58,37
"
                                        2018-07-09","27
                                       ",54,15,26,6,25,0.54,40
"
                                        2018-07-10","32
                                       ",101,19,31,6,26,0.55,55
"
                                        2018-07-11","49
                                       ",198,27,42,8,34,0.60,77
"
                                        2018-07-12","26
                                       ",32,16,24,6,24,0.55,43
"
                                        2018-07-13","21
                                       ",15,13,20,5,26,0.58,38
"
                                        2018-07-14","24
                                       ",34,14,23,5,21,0.54,38
"
                                        2018-07-15","24
                                       ",29,14,23,5,21,0.53,38
"
                                        2018-07-16","27
                                       ",50,17,26,6,24,0.55,45
"
                                        2018-07-17","42
                                       ",155,23,40,6,29,0.62,60
"
                                        2018-07-18","29
                                       ",47,17,28,5,22,0.53,40
"
                                        2018-07-19","29
                                       ",52,16,28,6,22,0.52,45
"
                                        2018-07-20","27
                                       ",24,15,26,5,23,0.52,48
"
                                        2018-07-21","41
                                       ",75,22,37,7,31,0.56,63
"
                                        2018-07-22","33
                                       ",54,20,32,8,37,0.60,40
"
                                        2018-07-23","34
                                       ",58,19,33,6,30,0.57,37
"
                                        2018-07-24","38
                                       ",97,21,37,5,23,0.55,48
"
                                        2018-07-25","38
                                       ",90,22,37,6,26,0.58,42
"
                                        2018-07-26","34
                                       ",64,21,33,6,28,0.61,36
"
                                        2018-07-27","29
                                       ",32,18,28,6,29,0.58,34
"
                                        2018-07-28","28
                                       ",28,18,27,7,28,0.57,38
"
                                        2018-07-29","30
                                       ",36,19,29,7,30,0.57,38
"
                                        2018-07-30","32
                                       ",47,20,31,7,32,0.62,38
"
                                        2018-07-31","37
                                       ",86,21,36,6,31,0.64,38
"
                                        2018-08-01","30
                                       ",34,17,29,7,31,0.54,39
"
                                        2018-08-02","31
                                       ",43,19,30,7,31,0.55,48
"
                                        2018-08-03","34
                                       ",74,21,33,6,34,0.59,40
"
                                        2018-08-04","35
                                       ",65,22,34,7,34,0.62,46
"
                                        2018-08-05","37
                                       ",73,23,36,7,33,0.61,45
"
                                        2018-08-06","44
                                       ",119,28,43,7,37,0.63,54
"
                                        2018-08-07","43
                                       ",116,28,42,7,41,0.67,52
"
                                        2018-08-08","39
                                       ",72,25,36,6,29,0.62,59
"
                                        2018-08-09","33
                                       ",19,21,31,6,22,0.54,57
"
                                        2018-08-10","23
                                       ",8,14,22,5,24,0.56,45
"
                                        2018-08-11","23
                                       ",11,15,22,6,27,0.61,44
"
                                        2018-08-12","25
                                       ",10,17,24,6,26,0.61,45
"
                                        2018-08-13","29
                                       ",34,18,27,6,24,0.59,55
"
                                        2018-08-14","29
                                       ",51,18,27,6,24,0.62,59
"
                                        2018-08-15","33
                                       ",73,20,29,6,25,0.64,65
"
                                        2018-08-16","29
                                       ",21,19,27,5,31,0.62,47
"
                                        2018-08-17","27
                                       ",27,17,25,6,36,0.63,41
"
                                        2018-08-18","34
                                       ",60,21,33,7,36,0.66,40
"
                                        2018-08-19","37
                                       ",109,23,36,6,35,0.66,58
"
                                        2018-08-20","62
                                       ",291,40,58,8,45,0.81,87
"
                                        2018-08-21","62
                                       ",258,36,51,6,40,0.75,93
"
                                        2018-08-22","79
                                       ",337,35,52,6,39,0.74,101
"
                                        2018-08-23","73
                                       ",294,37,55,7,41,0.78,111
"
                                        2018-08-25","93
                                       ",311,45,65,9,37,0.83,142
"
                                        2018-08-27","50
                                       ",156,30,44,6,34,0.88,80
"
                                        2018-08-29","25
                                       ",17,15,23,5,35,0.67,43
"
                                        2018-08-31","40
                                       ",155,23,39,5,30,0.66,36
"
                                        2018-09-02","25
                                       ",28,14,24,6,25,0.53,39
"
                                        2018-09-03","32
                                       ",62,19,31,6,29,0.59,35
"
                                        2018-09-04","38
                                       ",117,21,35,6,29,0.59,51
"
                                        2018-09-05","48
                                       ",170,26,42,7,33,0.67,64
"
                                        2018-09-06","46
                                       ",147,28,43,6,30,0.67,65
"
                                        2018-09-07","44
                                       ",190,29,43,6,31,0.66,52
"
                                        2018-09-08","46
                                       ",205,29,45,6,25,0.72,65
"
                                        2018-09-09","51
                                       ",195,33,49,6,21,0.70,73
"
                                        2018-09-10","38
                                       ",66,22,38,5,32,0.71,55
